synthetic_year_day,daily_net_pnl_inr,daily_trades,running_net_pnl_inr,running_peak_inr,drawdown_inr,strategy_id,execution_profile
180,-263517.2947862343,2236,-45464960.4515913,-239489.90178372138,-45225470.54980758,S09,retail_marketable_default
181,-272067.42221980944,2191,-45737027.87381111,-239489.90178372138,-45497537.97202739,S09,retail_marketable_default
182,-243994.47919451966,2216,-45981022.35300563,-239489.90178372138,-45741532.45122191,S09,retail_marketable_default
183,-259987.5042562885,2187,-46241009.85726192,-239489.90178372138,-46001519.9554782,S09,retail_marketable_default
184,-229883.3441152714,2175,-46470893.20137719,-239489.90178372138,-46231403.29959347,S09,retail_marketable_default
185,-309500.3600745012,2214,-46780393.56145169,-239489.90178372138,-46540903.65966797,S09,retail_marketable_default
186,-245089.7101335084,2257,-47025483.271585196,-239489.90178372138,-46785993.36980148,S09,retail_marketable_default
187,-246681.1204745435,2258,-47272164.39205974,-239489.90178372138,-47032674.490276024,S09,retail_marketable_default
188,-256117.66711976758,2248,-47528282.059179515,-239489.90178372138,-47288792.157395795,S09,retail_marketable_default
189,-281153.90465661325,2346,-47809435.963836126,-239489.90178372138,-47569946.06205241,S09,retail_marketable_default
190,-239489.90178372138,2208,-48048925.865619846,-239489.90178372138,-47809435.963836126,S09,retail_marketable_default
191,-264599.52298789617,2249,-48313525.38860774,-239489.90178372138,-48074035.48682402,S09,retail_marketable_default
192,-241001.85275546284,2139,-48554527.241363205,-239489.90178372138,-48315037.339579485,S09,retail_marketable_default
193,-247041.21978819347,2149,-48801568.4611514,-239489.90178372138,-48562078.55936768,S09,retail_marketable_default
194,-381320.16992116795,2205,-49182888.631072566,-239489.90178372138,-48943398.729288846,S09,retail_marketable_default
195,-253980.3545656947,2277,-49436868.98563826,-239489.90178372138,-49197379.08385454,S09,retail_marketable_default
196,-223659.2122807693,2131,-49660528.19791903,-239489.90178372138,-49421038.296135314,S09,retail_marketable_default
197,-236109.48558489713,2176,-49896637.68350393,-239489.90178372138,-49657147.78172021,S09,retail_marketable_default
198,-238221.26977604273,2237,-50134858.95327998,-239489.90178372138,-49895369.05149626,S09,retail_marketable_default
199,-221969.25674193935,2231,-50356828.21002192,-239489.90178372138,-50117338.3082382,S09,retail_marketable_default
200,-217308.07586318604,2269,-50574136.2858851,-239489.90178372138,-50334646.38410138,S09,retail_marketable_default
201,-205445.60532126363,2279,-50779581.89120637,-239489.90178372138,-50540091.98942265,S09,retail_marketable_default
202,-233793.67932193907,2180,-51013375.570528306,-239489.90178372138,-50773885.66874459,S09,retail_marketable_default
203,-277167.5793052664,2210,-51290543.149833575,-239489.90178372138,-51051053.248049855,S09,retail_marketable_default
204,-235449.75130512376,2184,-51525992.9011387,-239489.90178372138,-51286502.99935498,S09,retail_marketable_default
205,-248353.9652228038,2253,-51774346.86636151,-239489.90178372138,-51534856.96457779,S09,retail_marketable_default
206,-225332.54522247112,2139,-51999679.411583975,-239489.90178372138,-51760189.509800255,S09,retail_marketable_default
207,-245992.72261782284,2125,-52245672.134201795,-239489.90178372138,-52006182.232418075,S09,retail_marketable_default
208,-246332.38149373708,2169,-52492004.515695535,-239489.90178372138,-52252514.613911815,S09,retail_marketable_default
209,-245215.87059567985,2222,-52737220.38629121,-239489.90178372138,-52497730.48450749,S09,retail_marketable_default
210,-248698.47144664038,2197,-52985918.857737854,-239489.90178372138,-52746428.955954134,S09,retail_marketable_default
211,-250344.84225935594,2200,-53236263.69999721,-239489.90178372138,-52996773.79821349,S09,retail_marketable_default
212,-229392.0240942818,2248,-53465655.72409149,-239489.90178372138,-53226165.82230777,S09,retail_marketable_default
213,-249002.3928133426,2183,-53714658.11690483,-239489.90178372138,-53475168.21512111,S09,retail_marketable_default
214,-208811.8812506015,2333,-53923469.99815544,-239489.90178372138,-53683980.09637172,S09,retail_marketable_default
215,-263219.057751727,2236,-54186689.05590717,-239489.90178372138,-53947199.15412345,S09,retail_marketable_default
216,-238299.83922060014,2201,-54424988.895127766,-239489.90178372138,-54185498.993344046,S09,retail_marketable_default
217,-222928.73708785008,2255,-54647917.63221562,-239489.90178372138,-54408427.7304319,S09,retail_marketable_default
218,-227868.02109643252,2249,-54875785.65331205,-239489.90178372138,-54636295.75152833,S09,retail_marketable_default
219,-225702.38531274273,2231,-55101488.03862479,-239489.90178372138,-54861998.13684107,S09,retail_marketable_default
220,-230600.17207378885,2133,-55332088.21069858,-239489.90178372138,-55092598.30891486,S09,retail_marketable_default
221,-248739.09882743904,2248,-55580827.30952602,-239489.90178372138,-55341337.4077423,S09,retail_marketable_default
222,-259786.27853106425,2299,-55840613.588057086,-239489.90178372138,-55601123.686273366,S09,retail_marketable_default
223,-252819.97809739897,2275,-56093433.56615449,-239489.90178372138,-55853943.66437077,S09,retail_marketable_default
224,-234760.52233651126,2133,-56328194.088491,-239489.90178372138,-56088704.18670728,S09,retail_marketable_default
225,-218988.52211226345,2285,-56547182.610603265,-239489.90178372138,-56307692.708819546,S09,retail_marketable_default
226,-233814.24972067715,2175,-56780996.86032394,-239489.90178372138,-56541506.95854022,S09,retail_marketable_default
227,-261365.4314481316,2297,-57042362.291772075,-239489.90178372138,-56802872.389988355,S09,retail_marketable_default
228,-299885.9543792309,2251,-57342248.246151306,-239489.90178372138,-57102758.344367586,S09,retail_marketable_default
229,-253693.4578661104,2150,-57595941.704017416,-239489.90178372138,-57356451.802233696,S09,retail_marketable_default
230,-244427.04083926918,2247,-57840368.744856685,-239489.90178372138,-57600878.843072966,S09,retail_marketable_default
231,-339561.94982269336,2249,-58179930.69467938,-239489.90178372138,-57940440.79289566,S09,retail_marketable_default
232,-256181.64328364926,2241,-58436112.33796303,-239489.90178372138,-58196622.43617931,S09,retail_marketable_default
233,-250594.76208061745,2311,-58686707.10004365,-239489.90178372138,-58447217.19825993,S09,retail_marketable_default
234,-265850.4352807985,2331,-58952557.53532445,-239489.90178372138,-58713067.63354073,S09,retail_marketable_default
235,-237974.4567276673,2109,-59190531.992052115,-239489.90178372138,-58951042.090268396,S09,retail_marketable_default
236,-236301.35894549126,2333,-59426833.350997604,-239489.90178372138,-59187343.449213885,S09,retail_marketable_default
237,-253964.04135218344,2178,-59680797.39234979,-239489.90178372138,-59441307.49056607,S09,retail_marketable_default
238,-243879.7067621265,2233,-59924677.099111915,-239489.90178372138,-59685187.197328195,S09,retail_marketable_default
239,-249802.19707368003,2155,-60174479.2961856,-239489.90178372138,-59934989.39440188,S09,retail_marketable_default
240,-229185.17155815367,2281,-60403664.467743754,-239489.90178372138,-60164174.565960035,S09,retail_marketable_default
241,-369550.35707845987,2311,-60773214.82482222,-239489.90178372138,-60533724.9230385,S09,retail_marketable_default
242,-234855.69359413255,2123,-61008070.51841635,-239489.90178372138,-60768580.61663263,S09,retail_marketable_default
243,-226024.04651033602,2202,-61234094.56492669,-239489.90178372138,-60994604.66314297,S09,retail_marketable_default
244,-230381.70333848114,2166,-61464476.26826517,-239489.90178372138,-61224986.36648145,S09,retail_marketable_default
245,-251164.59031088476,2196,-61715640.85857606,-239489.90178372138,-61476150.95679234,S09,retail_marketable_default
246,-233148.75459467835,2243,-61948789.613170736,-239489.90178372138,-61709299.711387016,S09,retail_marketable_default
247,-236092.32667958448,2114,-62184881.93985032,-239489.90178372138,-61945392.0380666,S09,retail_marketable_default
248,-233382.64615054496,2211,-62418264.58600087,-239489.90178372138,-62178774.68421715,S09,retail_marketable_default
249,-260130.14738900258,2131,-62678394.73338987,-239489.90178372138,-62438904.83160615,S09,retail_marketable_default
250,-288683.427724265,2210,-62967078.161114134,-239489.90178372138,-62727588.259330414,S09,retail_marketable_default
251,-276858.36833855935,2243,-63243936.5294527,-239489.90178372138,-63004446.62766898,S09,retail_marketable_default
252,-290082.5524859384,2241,-63534019.08193863,-239489.90178372138,-63294529.18015491,S09,retail_marketable_default
1,-281072.7303812494,2152,-281072.7303812494,-281072.7303812494,0.0,S09,stressed_retail
2,-329422.54650452646,2183,-610495.2768857758,-281072.7303812494,-329422.54650452646,S09,stressed_retail
3,-287916.434139119,2073,-898411.7110248948,-281072.7303812494,-617338.9806436454,S09,stressed_retail
4,-292957.50337188353,2081,-1191369.2143967785,-281072.7303812494,-910296.484015529,S09,stressed_retail
5,-482511.4033559011,2149,-1673880.6177526796,-281072.7303812494,-1392807.8873714302,S09,stressed_retail
6,-295445.39990802575,2210,-1969326.0176607054,-281072.7303812494,-1688253.287279456,S09,stressed_retail
7,-271235.6111463662,2074,-2240561.6288070716,-281072.7303812494,-1959488.8984258221,S09,stressed_retail
8,-281992.59343288944,2112,-2522554.222239961,-281072.7303812494,-2241481.4918587115,S09,stressed_retail
9,-286196.63865986874,2174,-2808750.86089983,-281072.7303812494,-2527678.1305185803,S09,stressed_retail
10,-279838.61608768,2173,-3088589.47698751,-281072.7303812494,-2807516.7466062605,S09,stressed_retail
11,-274788.39489660814,2208,-3363377.8718841183,-281072.7303812494,-3082305.141502869,S09,stressed_retail
12,-260329.25009272044,2206,-3623707.121976839,-281072.7303812494,-3342634.3915955895,S09,stressed_retail
13,-281751.60897691426,2120,-3905458.730953753,-281072.7303812494,-3624386.0005725035,S09,stressed_retail
14,-321931.48396799277,2150,-4227390.2149217455,-281072.7303812494,-3946317.484540496,S09,stressed_retail
15,-288165.3932872794,2121,-4515555.608209025,-281072.7303812494,-4234482.877827776,S09,stressed_retail
16,-299501.85808026616,2194,-4815057.466289291,-281072.7303812494,-4533984.735908042,S09,stressed_retail
17,-275501.90630960936,2084,-5090559.3725989,-281072.7303812494,-4809486.642217651,S09,stressed_retail
18,-297741.2512861012,2068,-5388300.623885002,-281072.7303812494,-5107227.893503753,S09,stressed_retail
19,-291091.6213805233,2106,-5679392.245265525,-281072.7303812494,-5398319.514884275,S09,stressed_retail
20,-301402.9859258493,2161,-5980795.231191374,-281072.7303812494,-5699722.500810125,S09,stressed_retail
21,-302138.3451594983,2135,-6282933.576350872,-281072.7303812494,-6001860.845969623,S09,stressed_retail
22,-287717.46505516814,2137,-6570651.041406041,-281072.7303812494,-6289578.311024792,S09,stressed_retail
23,-287639.21787475474,2191,-6858290.259280796,-281072.7303812494,-6577217.528899547,S09,stressed_retail
24,-295686.97517474473,2119,-7153977.234455541,-281072.7303812494,-6872904.504074291,S09,stressed_retail
25,-275901.17921218835,2258,-7429878.413667729,-281072.7303812494,-7148805.68328648,S09,stressed_retail
26,-306972.29185781674,2170,-7736850.705525545,-281072.7303812494,-7455777.975144296,S09,stressed_retail
27,-287050.5773780153,2138,-8023901.28290356,-281072.7303812494,-7742828.552522311,S09,stressed_retail
28,-286319.6107100591,2188,-8310220.89361362,-281072.7303812494,-8029148.16323237,S09,stressed_retail
29,-281541.78838344396,2188,-8591762.681997065,-281072.7303812494,-8310689.951615815,S09,stressed_retail
30,-277081.7685218061,2169,-8868844.45051887,-281072.7303812494,-8587771.720137622,S09,stressed_retail
31,-280049.2134808822,2074,-9148893.663999753,-281072.7303812494,-8867820.933618505,S09,stressed_retail
32,-280722.9981236291,2193,-9429616.662123382,-281072.7303812494,-9148543.931742134,S09,stressed_retail
33,-313126.30807374866,2240,-9742742.97019713,-281072.7303812494,-9461670.239815881,S09,stressed_retail
34,-308338.31174136,2222,-10051081.28193849,-281072.7303812494,-9770008.551557241,S09,stressed_retail
35,-282836.99579149863,2068,-10333918.277729988,-281072.7303812494,-10052845.54734874,S09,stressed_retail
36,-246357.73344237683,2215,-10580276.011172365,-281072.7303812494,-10299203.280791117,S09,stressed_retail
37,-289669.7947904994,2114,-10869945.805962864,-281072.7303812494,-10588873.075581616,S09,stressed_retail
38,-309843.3598078194,2234,-11179789.165770683,-281072.7303812494,-10898716.435389435,S09,stressed_retail
39,-346108.6507077607,2184,-11525897.816478444,-281072.7303812494,-11244825.086097196,S09,stressed_retail
40,-294490.72852820746,2092,-11820388.545006651,-281072.7303812494,-11539315.814625403,S09,stressed_retail
41,-289241.0834895038,2189,-12109629.628496155,-281072.7303812494,-11828556.898114907,S09,stressed_retail
42,-349967.67736300867,2188,-12459597.305859163,-281072.7303812494,-12178524.575477915,S09,stressed_retail
43,-309589.40380390396,2175,-12769186.709663067,-281072.7303812494,-12488113.979281818,S09,stressed_retail
44,-312652.86615131836,2249,-13081839.575814385,-281072.7303812494,-12800766.845433136,S09,stressed_retail
45,-332103.3162665593,2268,-13413942.892080944,-281072.7303812494,-13132870.161699696,S09,stressed_retail
46,-280023.3448101337,2046,-13693966.236891078,-281072.7303812494,-13412893.50650983,S09,stressed_retail
47,-303643.05740874953,2256,-13997609.294299828,-281072.7303812494,-13716536.56391858,S09,stressed_retail
48,-310608.697838273,2117,-14308217.9921381,-281072.7303812494,-14027145.261756852,S09,stressed_retail
49,-292766.9673998311,2170,-14600984.959537933,-281072.7303812494,-14319912.229156684,S09,stressed_retail
50,-296103.80336294975,2092,-14897088.762900881,-281072.7303812494,-14616016.032519633,S09,stressed_retail
51,-267359.4081400665,2216,-15164448.171040948,-281072.7303812494,-14883375.4406597,S09,stressed_retail
52,-423003.7566734632,2247,-15587451.927714411,-281072.7303812494,-15306379.197333163,S09,stressed_retail
53,-280929.91527914937,2065,-15868381.842993561,-281072.7303812494,-15587309.112612313,S09,stressed_retail
54,-288920.96236605104,2137,-16157302.805359613,-281072.7303812494,-15876230.074978365,S09,stressed_retail
55,-279235.7158282299,2111,-16436538.521187844,-281072.7303812494,-16155465.790806595,S09,stressed_retail
56,-294718.9450089657,2136,-16731257.466196809,-281072.7303812494,-16450184.73581556,S09,stressed_retail
57,-268137.7546181225,2184,-16999395.220814932,-281072.7303812494,-16718322.490433684,S09,stressed_retail
58,-282675.206381955,2055,-17282070.427196886,-281072.7303812494,-17000997.696815636,S09,stressed_retail
59,-279711.880785228,2144,-17561782.307982113,-281072.7303812494,-17280709.577600863,S09,stressed_retail
