scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase273_scope_id,phase273_scope_candidate_id,order_policy,candidate_subset_size
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT50000_CONC4_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,50000.0,4,cost200,2.0,0.0,20,13,7,7,0,0,2,2,7,7,1,-423.3399772871383,-0.16933599091485532,-42.67266971054354,0,0,650000.0,2.6,0.35,-647.2143929245483,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT50000_CONC4_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,50000.0,4,cost100_plus_1bp,1.0,1.0,20,13,7,7,0,0,2,2,7,7,1,49.08782271286165,0.01963512908514466,4.948052529456454,0,0,650000.0,2.6,0.35,-426.9257355646319,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT50000_CONC4_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,50000.0,4,cost100_plus_2bp,1.0,2.0,20,13,7,7,0,0,2,2,7,7,1,-15.912177287138359,-0.006364870914855343,-1.6039474705435466,0,0,650000.0,2.6,0.35,-456.9257355646319,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC1_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost100,1.0,0.0,20,4,16,1,15,0,2,2,7,4,1,552.8170352018666,0.22112681408074666,55.72395714834816,0,1,300000.0,1.2,0.24,0.0,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC1_COST150,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost150,1.5,0.0,20,4,16,1,15,0,2,2,7,4,1,428.7952352018666,0.17151809408074664,43.22255970834815,0,1,300000.0,1.2,0.24,-27.099185902887655,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC1_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost200,2.0,0.0,20,4,16,1,15,0,2,2,7,4,1,304.7734352018666,0.12190937408074665,30.721162268348156,0,1,300000.0,1.2,0.24,-58.10463590288765,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC1_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost100_plus_1bp,1.0,1.0,20,4,16,1,15,0,2,2,7,4,1,522.8170352018667,0.20912681408074668,52.69995714834816,0,1,300000.0,1.2,0.24,-3.5937359028876585,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC1_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,1,cost100_plus_2bp,1.0,2.0,20,4,16,1,15,0,2,2,7,4,1,492.8170352018666,0.19712681408074664,49.675957148348154,0,1,300000.0,1.2,0.24,-11.093735902887659,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC2_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost100,1.0,0.0,20,9,11,3,8,0,2,2,7,7,1,201.62921265462896,0.08065168506185158,20.3242246355866,0,1,675000.0,2.7,0.40499999999999997,-434.17450592083935,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC2_COST150,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost150,1.5,0.0,20,9,11,3,8,0,2,2,7,7,1,-77.41983734537108,-0.03096793493814843,-7.803919604413404,0,0,675000.0,2.7,0.40499999999999997,-558.1963059208393,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC2_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost200,2.0,0.0,20,9,11,3,8,0,2,2,7,7,1,-356.46888734537094,-0.14258755493814837,-35.93206384441339,0,0,675000.0,2.7,0.40499999999999997,-682.2181059208392,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC2_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost100_plus_1bp,1.0,1.0,20,9,11,3,8,0,2,2,7,7,1,134.12921265462893,0.05365168506185158,13.520224635586597,0,1,675000.0,2.7,0.40499999999999997,-464.1745059208394,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC2_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,2,cost100_plus_2bp,1.0,2.0,20,9,11,3,8,0,2,2,7,7,1,66.62921265462899,0.026651685061851595,6.7162246355866015,0,0,675000.0,2.7,0.40499999999999997,-494.17450592083935,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC3_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100,1.0,0.0,20,12,8,7,1,0,2,2,7,7,1,65.44982784763927,0.026179931139055708,6.597342647042038,0,0,900000.0,3.6,0.495,-701.0705095686011,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC3_COST150,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost150,1.5,0.0,20,12,8,7,1,0,2,2,7,7,1,-306.6155721523607,-0.12264622886094427,-30.906849672957957,0,0,900000.0,3.6,0.495,-856.097759568601,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC3_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost200,2.0,0.0,20,12,8,7,1,0,2,2,7,7,1,-678.6809721523606,-0.27147238886094427,-68.41104199295796,0,0,900000.0,3.6,0.495,-1014.4925956084757,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC3_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100_plus_1bp,1.0,1.0,20,12,8,7,1,0,2,2,7,7,1,-24.55017215236076,-0.009820068860944303,-2.4746573529579643,0,0,900000.0,3.6,0.495,-738.5705095686011,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC3_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,3,cost100_plus_2bp,1.0,2.0,20,12,8,7,1,0,2,2,7,7,1,-114.55017215236084,-0.045820068860944335,-11.546657352957972,0,0,900000.0,3.6,0.495,-776.0705095686011,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC4_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100,1.0,0.0,20,13,7,7,0,0,2,2,7,7,1,142.609778391077,0.0570439113564308,14.37506566182056,0,1,812500.0,3.25,0.4375,-496.15716945578987,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC4_COST150,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost150,1.5,0.0,20,13,7,7,0,0,2,2,7,7,1,-193.28259660892294,-0.07731303864356917,-19.48288573817943,0,0,812500.0,3.25,0.4375,-651.1844194557898,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC4_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost200,2.0,0.0,20,13,7,7,0,0,2,2,7,7,1,-529.1749716089229,-0.21166998864356915,-53.340837138179424,0,0,812500.0,3.25,0.4375,-809.0179911556854,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC4_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100_plus_1bp,1.0,1.0,20,13,7,7,0,0,2,2,7,7,1,61.359778391077,0.0245439113564308,6.185065661820562,0,0,812500.0,3.25,0.4375,-533.6571694557898,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT75000_CONC4_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,75000.0,4,cost100_plus_2bp,1.0,2.0,20,13,7,7,0,0,2,2,7,7,1,-19.890221608922985,-0.007956088643569195,-2.004934338179437,0,0,812500.0,3.25,0.4375,-571.1571694557898,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC1_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100,1.0,0.0,20,4,16,1,15,0,2,2,7,4,1,737.0893802691555,0.2948357521076622,74.29860953113088,0,1,400000.0,1.6,0.32,0.0,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC1_COST150,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost150,1.5,0.0,20,4,16,1,15,0,2,2,7,4,1,571.7269802691554,0.22869079210766216,57.63007961113087,0,1,400000.0,1.6,0.32,-36.13224787051689,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC1_COST200,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost200,2.0,0.0,20,4,16,1,15,0,2,2,7,4,1,406.36458026915545,0.16254583210766219,40.96154969113087,0,1,400000.0,1.6,0.32,-77.47284787051689,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC1_COST100_PLUS_1BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100_plus_1bp,1.0,1.0,20,4,16,1,15,0,2,2,7,4,1,697.0893802691555,0.2788357521076622,70.26660953113088,0,1,400000.0,1.6,0.32,-4.79164787051684,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC1_COST100_PLUS_2BP,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,1,cost100_plus_2bp,1.0,2.0,20,4,16,1,15,0,2,2,7,4,1,657.0893802691555,0.2628357521076622,66.23460953113087,0,1,400000.0,1.6,0.32,-14.79164787051684,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
P271_P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE_CAP250000_NOT100000_CONC2_COST100,P273_TOP2_PRIORITY_SUBSET_DETERMINISTIC_SHUFFLE,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,250000.0,100000.0,2,cost100,1.0,0.0,20,9,11,3,8,0,2,2,7,7,1,268.83895020617194,0.10753558008246879,27.098966180782135,0,1,900000.0,3.6,0.54,-578.8993412277858,0,0,0,0,0,TOP2_PRIORITY_SUBSET,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,deterministic_shuffle,2
