scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase277_variant_id,redesign_family,feature_rule,threshold_quantile,threshold_value,uses_top5,uses_levels_2_to_5,l1_only_variant,selected_event_rows,cost200_above12_diagnostic
P271_P277_REPLENISH_CHURN_Q60_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_CHURN_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,367,3,364,22,342,0,2,2,4,3,8,171.1473950255676,0.17114739502556758,5.391142943305379,1,0,150000.0,1.5,0.9768392370572208,-7.939521479617309,0,0,0,0,0,P277_REPLENISH_CHURN_Q60,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 5.629741 and top5_churn_pressure <= 445889.435425,0.6,5.629740921938889,1,1,0,367,0
P271_P277_REPLENISH_CHURN_Q60_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_CHURN_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,367,2,365,15,350,0,2,1,4,2,8,134.56405900042066,0.13456405900042065,4.238767858513251,1,0,200000.0,2.0,0.9945504087193461,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q60,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 5.629741 and top5_churn_pressure <= 445889.435425,0.6,5.629740921938889,1,1,0,367,0
P271_P277_REPLENISH_CHURN_Q60_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_CHURN_Q60,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,367,3,364,22,342,0,2,2,4,3,8,171.1473950255676,0.17114739502556758,5.391142943305379,1,0,150000.0,1.5,0.9768392370572208,-7.939521479617309,0,0,0,0,0,P277_REPLENISH_CHURN_Q60,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 5.629741 and top5_churn_pressure <= 445889.435425,0.6,5.629740921938889,1,1,0,367,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT50000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,36,1,35,0,35,0,2,1,2,1,8,-109.27526821541379,-0.10927526821541379,-3.4421709487855345,1,0,50000.0,0.5,0.4861111111111111,-109.27526821541379,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT50000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,36,2,34,1,33,0,2,2,2,2,8,-41.42884968642521,-0.04142884968642521,-1.3050087651223943,1,0,100000.0,1.0,0.9583333333333334,-109.27526821541379,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT75000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,36,1,35,0,35,0,2,1,2,1,8,-163.91290232312068,-0.16391290232312067,-5.163256423178301,1,0,75000.0,0.75,0.7291666666666666,-163.91290232312068,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT75000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,36,2,34,1,33,0,2,2,2,2,8,-41.42884968642521,-0.04142884968642521,-1.3050087651223943,1,0,100000.0,1.0,0.9583333333333334,-109.27526821541379,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT100000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,36,1,35,0,35,0,2,1,2,1,8,-218.55053643082758,-0.21855053643082759,-6.884341897571069,1,0,100000.0,1.0,0.9722222222222222,-218.55053643082758,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_CONSENSUS_SPREAD_Q70_CAP100000_NOT100000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,36,2,34,1,33,0,2,2,2,2,8,-41.42884968642521,-0.04142884968642521,-1.3050087651223943,1,0,100000.0,1.0,0.9583333333333334,-109.27526821541379,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q70,consensus_spread_filter,depth_consensus_imbalance >= 0.603199 and avg_spread_bps <= 3.515855,0.7,0.6031992683461945,1,1,0,36,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,234,2,232,20,212,0,2,1,3,2,8,96.36160435326596,0.09636160435326596,3.0353905371278778,1,0,100000.0,1.0,0.49572649572649574,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,234,3,231,20,211,0,2,2,3,3,8,245.09941346696598,0.24509941346696598,7.720631524209429,1,0,150000.0,1.5,0.9636752136752137,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,234,2,232,20,212,0,2,1,3,2,8,144.54240652989895,0.14454240652989897,4.5530858056918175,1,0,150000.0,1.5,0.7435897435897436,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,234,3,231,20,211,0,2,2,3,3,8,245.09941346696598,0.24509941346696598,7.720631524209429,1,0,150000.0,1.5,0.9636752136752137,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,234,2,232,20,212,0,2,1,3,2,8,192.72320870653192,0.19272320870653192,6.0707810742557555,1,0,200000.0,2.0,0.9914529914529915,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_REPLENISH_CHURN_Q70_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_CHURN_Q70,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,234,3,231,20,211,0,2,2,3,3,8,245.09941346696598,0.24509941346696598,7.720631524209429,1,0,150000.0,1.5,0.9636752136752137,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q70,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 8.417774 and top5_churn_pressure <= 342736.393969,0.7,8.417773665665283,1,1,0,234,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT50000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-109.27526821541379,-0.10927526821541379,-9.179122530094759,0,0,50000.0,0.5,0.3333333333333333,-109.27526821541379,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT50000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,50000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT75000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-163.91290232312068,-0.16391290232312067,-13.768683795142136,0,0,75000.0,0.75,0.5,-163.91290232312068,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT75000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,75000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT100000_CONC1_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,1,cost200,2.0,0.0,3,1,2,0,2,0,1,1,1,1,3,-218.55053643082758,-0.21855053643082759,-18.358245060189518,0,0,100000.0,1.0,0.6666666666666666,-218.55053643082758,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_CONSENSUS_SPREAD_Q80_CAP100000_NOT100000_CONC2_COST200,P277_CONSENSUS_SPREAD_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION,100000.0,100000.0,2,cost200,2.0,0.0,3,2,1,0,1,0,1,1,1,1,3,-209.47296406631722,-0.20947296406631724,-17.595728981570648,0,0,100000.0,1.0,0.5,-209.47296406631722,0,0,0,0,0,P277_CONSENSUS_SPREAD_Q80,consensus_spread_filter,depth_consensus_imbalance >= 0.616025 and avg_spread_bps <= 2.559387,0.8,0.6160246021259148,1,1,0,3,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT50000_CONC1_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,1,cost200,2.0,0.0,138,2,136,8,128,0,2,1,2,2,8,96.36160435326596,0.09636160435326596,3.0353905371278778,1,0,100000.0,1.0,0.4927536231884058,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT50000_CONC2_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,50000.0,2,cost200,2.0,0.0,138,4,134,25,109,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.9492753623188406,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT75000_CONC1_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,1,cost200,2.0,0.0,138,2,136,8,128,0,2,1,2,2,8,144.54240652989895,0.14454240652989897,4.5530858056918175,1,0,150000.0,1.5,0.7391304347826086,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT75000_CONC2_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,75000.0,2,cost200,2.0,0.0,138,4,134,25,109,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.9492753623188406,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT100000_CONC1_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,1,cost200,2.0,0.0,138,2,136,8,128,0,2,1,2,2,8,192.72320870653192,0.19272320870653192,6.0707810742557555,1,0,200000.0,2.0,0.9855072463768116,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
P271_P277_REPLENISH_CHURN_Q80_CAP100000_NOT100000_CONC2_COST200,P277_REPLENISH_CHURN_Q80,P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPCOMPRESSION;P268_P268_BID_ABSORPTION_BREADTH_REPAIR_H10_IQ0p9_SQ0p75_SPHIGH,100000.0,100000.0,2,cost200,2.0,0.0,138,4,134,25,109,0,2,1,2,2,8,193.27892396428595,0.19327892396428595,6.088286104875007,1,0,200000.0,2.0,0.9492753623188406,0.0,0,0,0,0,0,P277_REPLENISH_CHURN_Q80,replenishment_churn_filter,depth_replenish_withdraw_ratio >= 10.699868 and top5_churn_pressure <= 71224.830695,0.8,10.699867930055397,1,1,0,138,0
