scope,strategy_id,execution_profile,rows,trades,gross_return,cost_return,original_net_return,inverse_net_return,oracle_signed_net_return,original_net_pnl_inr,inverse_net_pnl_inr,oracle_signed_net_pnl_inr,original_positive,inverse_positive,oracle_signed_positive,turnover_bucket,abs_gross_to_cost_ratio,symbol,trade_date,best_expanded_variant,best_expanded_net_return,best_expanded_net_pnl_inr,best_expanded_positive
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8346,0.0,15.59987341412854,-15.59987341412854,-15.59987341412854,-15.59987341412854,-1559987.341412854,-1559987.341412854,-1559987.341412854,False,False,False,over_1000,0.0,TECHM,,original,-15.59987341412854,-1559987.341412854,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,22,11936,-0.001504491143412037,15.684607177245544,-15.686111668388955,-15.68310268610213,-15.665414143490066,-1568611.1668388955,-1568310.2686102132,-1566541.4143490067,False,False,False,over_1000,9.592150612446824e-05,,2026-06-02,oracle_signed_upper_bound,-15.665414143490066,-1566541.4143490067,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,24,12672,0.02206326407041662,15.710014916049433,-15.687951651979017,-15.732078180119851,-15.685499134725035,-1568795.1651979017,-1573207.818011985,-1568549.9134725034,False,False,False,over_1000,0.0014044075825718457,,2026-04-16,oracle_signed_upper_bound,-15.685499134725035,-1568549.9134725034,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10427,0.0,15.705614267192722,-15.705614267192722,-15.705614267192722,-15.705614267192722,-1570561.4267192723,-1570561.4267192723,-1570561.4267192723,False,False,False,over_1000,0.0,,2026-03-16,original,-15.705614267192722,-1570561.4267192723,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,19,9464,-0.0033315291736971476,15.77235657634231,-15.775688105516007,-15.769025047168611,-15.762294873192662,-1577568.8105516005,-1576902.504716861,-1576229.4873192662,False,False,False,over_1000,0.00021122583410866218,,2026-07-09,oracle_signed_upper_bound,-15.762294873192662,-1576229.4873192662,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10511,0.0,15.803150801217253,-15.803150801217253,-15.803150801217253,-15.803150801217253,-1580315.080121725,-1580315.080121725,-1580315.080121725,False,False,False,over_1000,0.0,,2026-07-24,original,-15.803150801217253,-1580315.080121725,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,22,13116,-0.0375207854854961,15.968561540902472,-16.00608232638797,-15.931040755416976,-15.916154991199948,-1600608.232638797,-1593104.0755416977,-1591615.4991199947,False,False,False,over_1000,0.002349665960167355,,2026-10-12,oracle_signed_upper_bound,-15.916154991199948,-1591615.4991199947,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10649,0.0,16.013995405833054,-16.013995405833054,-16.013995405833054,-16.013995405833054,-1601399.5405833053,-1601399.5405833053,-1601399.5405833053,False,False,False,over_1000,0.0,,2026-09-01,original,-16.013995405833054,-1601399.5405833053,False
strategy_symbol_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,7,10752,-0.0015001459385123998,16.07141751793612,-16.072917663874634,-16.069917371997608,-16.061086380558596,-1607291.766387463,-1606991.7371997605,-1606108.6380558594,False,False,False,over_1000,9.334247815030615e-05,BRITANNIA,,oracle_signed_upper_bound,-16.061086380558596,-1606108.6380558594,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,6546,-0.0043272779968702,16.072316721348454,-16.076643999345322,-16.067989443351582,-16.067989443351582,-1607664.3999345321,-1606798.9443351582,-1606798.9443351582,False,False,False,over_1000,0.00026923797433150293,,2026-06-12,inverse_contrarian,-16.067989443351582,-1606798.9443351582,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10700,0.0,16.11755786570409,-16.11755786570409,-16.11755786570409,-16.11755786570409,-1611755.786570409,-1611755.786570409,-1611755.786570409,False,False,False,over_1000,0.0,,2026-09-25,original,-16.11755786570409,-1611755.786570409,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10724,0.0,16.15270182138957,-16.15270182138957,-16.15270182138957,-16.15270182138957,-1615270.182138957,-1615270.182138957,-1615270.182138957,False,False,False,over_1000,0.0,,2026-05-28,original,-16.15270182138957,-1615270.182138957,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10757,0.0,16.19517981904011,-16.19517981904011,-16.19517981904011,-16.19517981904011,-1619517.981904011,-1619517.981904011,-1619517.981904011,False,False,False,over_1000,0.0,,2026-04-08,original,-16.19517981904011,-1619517.981904011,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10794,0.0,16.249650836289796,-16.249650836289796,-16.249650836289796,-16.249650836289796,-1624965.0836289793,-1624965.0836289793,-1624965.0836289793,False,False,False,over_1000,0.0,,2026-07-02,original,-16.249650836289796,-1624965.0836289793,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10846,0.0,16.314261273939746,-16.314261273939746,-16.314261273939746,-16.314261273939746,-1631426.1273939747,-1631426.1273939747,-1631426.1273939747,False,False,False,over_1000,0.0,,2026-06-17,original,-16.314261273939746,-1631426.1273939747,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,16,13316,0.0295350202740988,16.347571767153127,-16.318036746879027,-16.377106787427223,-16.316594466987233,-1631803.6746879027,-1637710.6787427224,-1631659.4466987231,False,False,False,over_1000,0.0018066915805467188,,2026-09-03,oracle_signed_upper_bound,-16.316594466987233,-1631659.4466987231,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,24,13374,-0.0059730951601256925,16.35728460534521,-16.363257700505333,-16.351311510185084,-16.334797174523658,-1636325.7700505333,-1635131.1510185085,-1633479.717452366,False,False,False,over_1000,0.0003651642252512873,,2026-05-13,oracle_signed_upper_bound,-16.334797174523658,-1633479.717452366,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10858,0.0,16.335803581776847,-16.335803581776847,-16.335803581776847,-16.335803581776847,-1633580.358177685,-1633580.358177685,-1633580.358177685,False,False,False,over_1000,0.0,,2026-06-01,original,-16.335803581776847,-1633580.358177685,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,10892,0.0,16.382062024467142,-16.382062024467142,-16.382062024467142,-16.382062024467142,-1638206.2024467143,-1638206.2024467143,-1638206.2024467143,False,False,False,over_1000,0.0,,2026-10-09,original,-16.382062024467142,-1638206.2024467143,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,8,10236,0.0038266812116813267,16.390341002217866,-16.386514321006185,-16.394167683429547,-16.38360111413279,-1638651.4321006185,-1639416.7683429548,-1638360.111413279,False,False,False,over_1000,0.0002334717264981563,,2026-01-27,oracle_signed_upper_bound,-16.38360111413279,-1638360.111413279,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,6752,-0.0002076501768284,16.528343074997725,-16.528550725174554,-16.528135424820896,-16.527700256218615,-1652855.0725174553,-1652813.5424820895,-1652770.0256218612,False,False,False,over_1000,1.2563278477835479e-05,,2026-02-27,oracle_signed_upper_bound,-16.527700256218615,-1652770.0256218612,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,11006,0.0,16.552406840808715,-16.552406840808715,-16.552406840808715,-16.552406840808715,-1655240.6840808715,-1655240.6840808715,-1655240.6840808715,False,False,False,over_1000,0.0,,2026-03-23,original,-16.552406840808715,-1655240.6840808715,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,32,11022,0.0,16.581479965422478,-16.581479965422478,-16.581479965422478,-16.581479965422478,-1658147.996542248,-1658147.996542248,-1658147.996542248,False,False,False,over_1000,0.0,,2026-10-15,original,-16.581479965422478,-1658147.996542248,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,6810,-0.0002076501768284,16.64987609465164,-16.650083744828468,-16.64966844447481,-16.64923327587253,-1665008.3744828468,-1664966.844447481,-1664923.3275872527,False,False,False,over_1000,1.2471574902296268e-05,,2026-11-19,oracle_signed_upper_bound,-16.64923327587253,-1664923.3275872527,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,16,13824,-0.0230941829340458,16.680048529531085,-16.70314271246513,-16.656954346597036,-16.654067313553973,-1670314.2712465131,-1665695.4346597036,-1665406.7313553973,False,False,False,over_1000,0.0013845393131296261,,2026-01-15,oracle_signed_upper_bound,-16.654067313553973,-1665406.7313553973,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,53,8517,0.0,16.83995099813082,-16.83995099813082,-16.83995099813082,-16.83995099813082,-1683995.0998130823,-1683995.0998130823,-1683995.0998130823,False,False,False,over_1000,0.0,JUNIORBEES,,original,-16.83995099813082,-1683995.0998130823,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,21,14008,0.024025431295121785,17.0007756520653,-16.976750220770178,-17.024801083360423,-16.97512968888678,-1697675.022077018,-1702480.1083360424,-1697512.9688886781,False,False,False,over_1000,0.0014131961850930672,,2026-11-26,oracle_signed_upper_bound,-16.97512968888678,-1697512.9688886781,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,7001,-0.027056467407893702,17.02693778695827,-17.053994254366163,-16.999881319550376,-16.999881319550376,-1705399.4254366162,-1699988.1319550376,-1699988.1319550376,False,False,False,over_1000,0.0015890389538286513,,2026-04-02,inverse_contrarian,-16.999881319550376,-1699988.1319550376,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,30,7020,-0.0201491308360824,17.079452416574515,-17.0996015474106,-17.059303285738434,-17.059303285738434,-1709960.15474106,-1705930.3285738432,-1705930.3285738432,False,False,False,over_1000,0.001179729322968748,,2026-09-22,inverse_contrarian,-17.059303285738434,-1705930.3285738432,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,25,14017,-0.0440238586401671,17.15036707394494,-17.194390932585105,-17.10634321530477,-17.087670237066543,-1719439.0932585103,-1710634.321530477,-1708767.0237066543,False,False,False,over_1000,0.002566933900035803,,2026-08-10,oracle_signed_upper_bound,-17.087670237066543,-1708767.0237066543,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,9,14142,-0.0010775585471017636,17.120084209734834,-17.121161768281937,-17.119006651187735,-17.113788059526243,-1712116.176828194,-1711900.6651187735,-1711378.8059526242,False,False,False,over_1000,6.294119432479435e-05,,2026-10-26,oracle_signed_upper_bound,-17.113788059526243,-1711378.8059526242,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,55,9247,0.0,17.133407789959715,-17.133407789959715,-17.133407789959715,-17.133407789959715,-1713340.7789959717,-1713340.7789959717,-1713340.7789959717,False,False,False,over_1000,0.0,BAJAJ-AUTO,,original,-17.133407789959715,-1713340.7789959717,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8401,0.0,17.261969427019388,-17.261969427019388,-17.261969427019388,-17.261969427019388,-1726196.9427019388,-1726196.9427019388,-1726196.9427019388,False,False,False,over_1000,0.0,BANKBEES,,original,-17.261969427019388,-1726196.9427019388,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,18,14524,0.01521409030489778,17.336578025601366,-17.321363935296468,-17.351792115906264,-17.307979055765518,-1732136.3935296468,-1735179.2115906263,-1730797.9055765518,False,False,False,over_1000,0.000877571703160263,,2026-10-07,oracle_signed_upper_bound,-17.307979055765518,-1730797.9055765518,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,17,11196,0.06163082019410423,17.40493125536286,-17.343300435168754,-17.466562075556965,-17.342173298306687,-1734330.0435168755,-1746656.2075556964,-1734217.3298306689,False,False,False,over_1000,0.003540997622447624,,2026-10-22,oracle_signed_upper_bound,-17.342173298306687,-1734217.3298306689,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,12,11004,0.0149342814525917,17.48785828607998,-17.472924004627387,-17.50279256753257,-17.464699955134872,-1747292.4004627387,-1750279.256753257,-1746469.9955134871,False,False,False,over_1000,0.0008539800133489828,,2026-01-15,oracle_signed_upper_bound,-17.464699955134872,-1746469.9955134871,False
strategy_date_profile,P164_S01_MLOFI_BREAKOUT,stressed_retail,31,7186,-0.0076678643958905,17.571553688420583,-17.579221552816474,-17.56388582402469,-17.559905040035417,-1757922.1552816473,-1756388.582402469,-1755990.5040035415,False,False,False,over_1000,0.00043637941936480664,,2026-07-14,oracle_signed_upper_bound,-17.559905040035417,-1755990.5040035415,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,9,11448,-0.001529198965065971,17.595797119825907,-17.59732631879097,-17.59426792086084,-17.59120826890388,-1759732.6318790973,-1759426.792086084,-1759120.826890388,False,False,False,over_1000,8.690705823966109e-05,,2026-10-21,oracle_signed_upper_bound,-17.59120826890388,-1759120.826890388,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,29,14659,0.0106648508564684,17.66443377560024,-17.653768924743773,-17.67509862645671,-17.63983702327991,-1765376.8924743773,-1767509.862645671,-1763983.702327991,False,False,False,over_1000,0.0006037471108301068,,2026-05-12,oracle_signed_upper_bound,-17.63983702327991,-1763983.702327991,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,27,14748,-0.02537201980643057,17.733357056983944,-17.758729076790374,-17.707985037177515,-17.704050489238988,-1775872.9076790377,-1770798.5037177515,-1770405.048923899,False,False,False,over_1000,0.0014307510825446491,,2026-04-16,oracle_signed_upper_bound,-17.704050489238988,-1770405.048923899,False
strategy_symbol_profile,P164_S03_LIQUIDITY_VACUUM,stressed_retail,54,8746,0.0,17.81099269868949,-17.81099269868949,-17.81099269868949,-17.81099269868949,-1781099.269868949,-1781099.269868949,-1781099.269868949,False,False,False,over_1000,0.0,BRITANNIA,,original,-17.81099269868949,-1781099.269868949,False
strategy_date_profile,P164_S02_MULTI_LEVEL_OFI,stressed_retail,19,11162,-0.0629267446194099,17.903355654961825,-17.966282399581235,-17.840428910342414,-17.833322621409348,-1796628.2399581235,-1784042.8910342415,-1783332.2621409348,False,False,False,over_1000,0.003514801684787515,,2026-10-22,oracle_signed_upper_bound,-17.833322621409348,-1783332.2621409348,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,11233,0.0,17.876177353576278,-17.876177353576278,-17.876177353576278,-17.876177353576278,-1787617.7353576277,-1787617.7353576277,-1787617.7353576277,False,False,False,over_1000,0.0,,2026-08-21,original,-17.876177353576278,-1787617.7353576277,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,11292,0.0,17.96996187044087,-17.96996187044087,-17.96996187044087,-17.96996187044087,-1796996.187044087,-1796996.187044087,-1796996.187044087,False,False,False,over_1000,0.0,,2026-08-17,original,-17.96996187044087,-1796996.187044087,False
strategy_date_profile,P164_S03_LIQUIDITY_VACUUM,retail_marketable_default,32,11307,0.0,18.180189151445656,-18.180189151445656,-18.180189151445656,-18.180189151445656,-1818018.9151445655,-1818018.9151445655,-1818018.9151445655,False,False,False,over_1000,0.0,,2026-04-06,original,-18.180189151445656,-1818018.9151445655,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,22,14780,0.02222158566547076,18.283556719511644,-18.261335133846174,-18.305778305177114,-18.233311453119672,-1826133.5133846172,-1830577.8305177114,-1823331.1453119675,False,False,False,over_1000,0.0012153863718297531,,2026-07-15,oracle_signed_upper_bound,-18.233311453119672,-1823331.1453119675,False
strategy_symbol_profile,P164_S02_MULTI_LEVEL_OFI,retail_marketable_default,37,16386,-0.034791607389933865,18.38116013550952,-18.415951742899455,-18.34636852811959,-18.321198479225774,-1841595.1742899457,-1834636.8528119589,-1832119.8479225775,False,False,False,over_1000,0.0018927862623165951,BPCL,,oracle_signed_upper_bound,-18.321198479225774,-1832119.8479225775,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,stressed_retail,19,11456,0.029792444535444877,18.3771394073744,-18.347346962838955,-18.406931851909846,-18.330982980732546,-1834734.6962838958,-1840693.1851909847,-1833098.2980732545,False,False,False,over_1000,0.0016211687725179757,,2026-10-12,oracle_signed_upper_bound,-18.330982980732546,-1833098.2980732545,False
strategy_date_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,17,15162,0.0142735532714428,18.41767032975209,-18.403396776480648,-18.431943883023536,-18.38340165952138,-1840339.677648065,-1843194.3883023534,-1838340.165952138,False,False,False,over_1000,0.0007749923315971813,,2026-01-16,oracle_signed_upper_bound,-18.38340165952138,-1838340.165952138,False
strategy_symbol_profile,P164_S07_IMBALANCE_MEAN_REVERSION,retail_marketable_default,39,18370,-0.0005426892105789051,18.46213816547082,-18.4626808546814,-18.46159547626024,-18.42479210301464,-1846268.0854681397,-1846159.5476260239,-1842479.2103014637,False,False,False,over_1000,2.939471071632864e-05,GOLDBEES,,oracle_signed_upper_bound,-18.42479210301464,-1842479.2103014637,False
