source_phase,model_id,model_type,execution_profile,synthetic_year_day,source_trade_date,cycle_ordinal,daily_trades,symbols,daily_net_pnl_inr,mean_net_return,market_shock_trade_fraction,disconnect_trade_fraction,running_net_pnl_inr,running_peak_inr,drawdown_inr
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,505,3,-56894.96765335829,-0.001126633022838778,1.0,0.0,-761120.5308261733,-94546.74857303126,-666573.782253142
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,517,2,-64392.11949240844,-0.0012454955414392347,0.0,0.0,-825512.6503185817,-94546.74857303126,-730965.9017455505
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,534,2,-93240.32248770891,-0.0017460734548260097,0.0,0.0,-918752.9728062906,-94546.74857303126,-824206.2242332593
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,1,2026-07-14,0,500,2,-107661.00229173903,-0.0021532200458347804,0.0,0.0,-107661.00229173903,-107661.00229173903,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,2,2026-07-15,0,489,3,-53296.67153147402,-0.0010899114832612273,1.0,0.0,-160957.67382321306,-107661.00229173903,-53296.67153147403
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,3,2026-07-17,0,499,2,-74560.59826028517,-0.0014942003659375786,0.0,0.0,-235518.27208349825,-107661.00229173903,-127857.26979175922
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,4,2026-07-23,0,517,2,-99005.64605145501,-0.0019150028249797877,0.0,0.0,-334523.91813495324,-107661.00229173903,-226862.9158432142
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,5,2026-07-27,0,503,2,-122868.31006653239,-0.002442709941680564,0.0,0.0,-457392.22820148565,-107661.00229173903,-349731.2259097466
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,6,2026-08-07,0,477,2,-72996.17401323444,-0.0015303181134849989,0.0,0.0,-530388.4022147201,-107661.00229173903,-422727.3999229811
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,7,2026-08-11,0,501,2,-72614.7888347545,-0.0014493969827296307,0.0,0.0,-603003.1910494746,-107661.00229173903,-495342.1887577356
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,8,2026-08-14,0,475,2,-68613.90283211067,-0.0014445032175181194,0.0,0.0,-671617.0938815853,-107661.00229173903,-563956.0915898463
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,9,2026-07-14,1,500,2,-107661.00229173903,-0.0021532200458347804,0.0,0.0,-779278.0961733243,-107661.00229173903,-671617.0938815853
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,10,2026-07-15,1,489,3,-53296.67153147402,-0.0010899114832612273,1.0,0.0,-832574.7677047983,-107661.00229173903,-724913.7654130593
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,11,2026-07-17,1,499,2,-74560.59826028517,-0.0014942003659375786,0.0,0.0,-907135.3659650835,-107661.00229173903,-799474.3636733445
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,stressed_retail,12,2026-07-23,1,517,2,-99005.64605145501,-0.0019150028249797877,0.0,0.0,-1006141.0120165385,-107661.00229173903,-898480.0097247995
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,531,2,-46251.97792526519,-0.0008710353658242032,0.0,0.0,-46251.97792526519,-46251.97792526519,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,538,3,-8970.506489731488,-0.00016673803884259268,1.0,0.0,-55222.48441499668,-46251.97792526519,-8970.506489731488
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,548,2,-6910.462474573784,-0.00012610332982798873,0.0,0.0,-62132.94688957046,-46251.97792526519,-15880.96896430527
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,568,2,-41636.70967952767,-0.000733040663371966,0.0,0.0,-103769.65656909812,-46251.97792526519,-57517.67864383293
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,536,2,-70001.59861910285,-0.0013059999742369936,0.0,0.0,-173771.25518820097,-46251.97792526519,-127519.27726293578
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,517,2,-15214.048181261733,-0.0002942755934480026,0.0,0.0,-188985.3033694627,-46251.97792526519,-142733.32544419752
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,539,2,-25568.292983272837,-0.0004743653614707391,0.0,0.0,-214553.59635273553,-46251.97792526519,-168301.61842747033
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,516,2,-5143.969279209189,-9.968932711645717e-05,0.0,0.0,-219697.56563194472,-46251.97792526519,-173445.58770667954
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,531,2,-46251.97792526519,-0.0008710353658242032,0.0,0.0,-265949.5435572099,-46251.97792526519,-219697.5656319447
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,538,3,-8970.506489731488,-0.00016673803884259268,1.0,0.0,-274920.0500469414,-46251.97792526519,-228668.07212167617
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,548,2,-6910.462474573784,-0.00012610332982798873,0.0,0.0,-281830.5125215152,-46251.97792526519,-235578.53459624999
phase27_feature_edge,F07_l1_mean_reversion_h3_q70,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,568,2,-41636.70967952767,-0.000733040663371966,0.0,0.0,-323467.22220104287,-46251.97792526519,-277215.24427577766
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,252,1,-45524.70513860901,-0.0018065359181987702,0.0,0.0,-45524.70513860901,-45524.70513860901,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,198,2,-49892.39511604883,-0.0025198179351539813,1.0,0.0,-95417.10025465784,-45524.70513860901,-49892.39511604883
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,238,1,-38993.620789799344,-0.0016383874281428298,0.0,0.0,-134410.72104445717,-45524.70513860901,-88886.01590584815
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,290,1,-61215.217089545295,-0.0021108695548119065,0.0,0.0,-195625.93813400247,-45524.70513860901,-150101.23299539345
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,248,1,-61695.1046567711,-0.002487705832934319,0.0,0.0,-257321.04279077356,-45524.70513860901,-211796.33765216454
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,254,1,-41333.098269647875,-0.001627287333450704,0.0,0.0,-298654.1410604214,-45524.70513860901,-253129.4359218124
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,301,1,-51325.552065791715,-0.0017051678427173326,0.0,0.0,-349979.69312621315,-45524.70513860901,-304454.98798760417
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,245,1,-34978.081483689304,-0.0014276767952526247,0.0,0.0,-384957.77460990247,-45524.70513860901,-339433.0694712935
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,252,1,-45524.70513860901,-0.0018065359181987702,0.0,0.0,-430482.47974851145,-45524.70513860901,-384957.77460990247
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,198,2,-49892.39511604883,-0.0025198179351539813,1.0,0.0,-480374.87486456026,-45524.70513860901,-434850.1697259513
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,238,1,-38993.620789799344,-0.0016383874281428298,0.0,0.0,-519368.4956543596,-45524.70513860901,-473843.7905157506
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,290,1,-61215.217089545295,-0.0021108695548119065,0.0,0.0,-580583.7127439049,-45524.70513860901,-535059.0076052959
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,1,2026-07-14,0,248,1,-56128.31820927437,-0.0022632386374707406,0.0,0.0,-56128.31820927437,-56128.31820927437,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,2,2026-07-15,0,193,2,-11392.193562743321,-0.000590269096515198,1.0,0.0,-67520.5117720177,-56128.31820927437,-11392.193562743327
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,3,2026-07-17,0,235,1,-40638.88731002692,-0.0017293143536181669,0.0,0.0,-108159.3990820446,-56128.31820927437,-52031.08087277024
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,4,2026-07-23,0,278,1,-64278.824549747646,-0.00231218793344416,0.0,0.0,-172438.22363179224,-56128.31820927437,-116309.90542251787
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,5,2026-07-27,0,246,1,-66634.05894803167,-0.0027087015832533193,0.0,0.0,-239072.28257982392,-56128.31820927437,-182943.96437054954
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,6,2026-08-07,0,248,1,-43685.33828734903,-0.0017615055761027838,0.0,0.0,-282757.62086717295,-56128.31820927437,-226629.30265789857
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,7,2026-08-11,0,292,1,-56012.838849705084,-0.0019182479058118178,0.0,0.0,-338770.459716878,-56128.31820927437,-282642.14150760364
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,8,2026-08-14,0,241,1,-41778.317867312224,-0.0017335401604693867,0.0,0.0,-380548.77758419025,-56128.31820927437,-324420.45937491587
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,9,2026-07-14,1,248,1,-56128.31820927437,-0.0022632386374707406,0.0,0.0,-436677.0957934646,-56128.31820927437,-380548.77758419025
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,10,2026-07-15,1,193,2,-11392.193562743321,-0.000590269096515198,1.0,0.0,-448069.28935620794,-56128.31820927437,-391940.97114693356
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,11,2026-07-17,1,235,1,-40638.88731002692,-0.0017293143536181669,0.0,0.0,-488708.17666623485,-56128.31820927437,-432579.8584569605
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,stressed_retail,12,2026-07-23,1,278,1,-64278.824549747646,-0.00231218793344416,0.0,0.0,-552987.0012159825,-56128.31820927437,-496858.6830067081
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,1,2026-07-14,0,258,1,-26603.22324386212,-0.001031132683870625,0.0,0.0,-26603.22324386212,-26603.22324386212,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,2,2026-07-15,0,212,2,-3269.0578162156135,-0.0001542008403875289,1.0,0.0,-29872.281060077734,-26603.22324386212,-3269.0578162156125
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,3,2026-07-17,0,256,1,-11089.979962657597,-0.00043320234229131236,0.0,0.0,-40962.26102273533,-26603.22324386212,-14359.037778873208
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,4,2026-07-23,0,309,1,-35509.552532605325,-0.001149176457365868,0.0,0.0,-76471.81355534066,-26603.22324386212,-49868.59031147854
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,5,2026-07-27,0,265,1,-38213.28969927988,-0.0014420109320482976,0.0,0.0,-114685.10325462054,-26603.22324386212,-88081.88001075841
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,6,2026-08-07,0,271,1,-11304.469253965026,-0.00041713908686217806,0.0,0.0,-125989.57250858557,-26603.22324386212,-99386.34926472345
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,7,2026-08-11,0,312,1,-26263.204590692298,-0.0008417693779068044,0.0,0.0,-152252.77709927785,-26603.22324386212,-125649.55385541572
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,8,2026-08-14,0,258,1,-9069.076628285457,-0.0003515145979955603,0.0,0.0,-161321.8537275633,-26603.22324386212,-134718.63048370118
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,9,2026-07-14,1,258,1,-26603.22324386212,-0.001031132683870625,0.0,0.0,-187925.07697142544,-26603.22324386212,-161321.8537275633
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,10,2026-07-15,1,212,2,-3269.0578162156135,-0.0001542008403875289,1.0,0.0,-191194.13478764106,-26603.22324386212,-164590.91154377893
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,11,2026-07-17,1,256,1,-11089.979962657597,-0.00043320234229131236,0.0,0.0,-202284.11475029864,-26603.22324386212,-175680.8915064365
phase27_feature_edge,F07_l1_mean_reversion_h3_q85,feature_edge_candidate,zero_latency_spread_only_control,12,2026-07-23,1,309,1,-35509.552532605325,-0.001149176457365868,0.0,0.0,-237793.66728290397,-26603.22324386212,-211190.44403904185
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,1,2026-07-14,0,108,1,-21242.585558575163,-0.001966906070238441,0.0,0.0,-21242.585558575163,-21242.585558575163,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,2,2026-07-15,0,111,2,-25541.76888934909,-0.0023010602603017196,1.0,0.0,-46784.354447924256,-21242.585558575163,-25541.768889349092
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,3,2026-07-17,0,52,1,-12008.094881641648,-0.002309249015700317,0.0,0.0,-58792.449329565905,-21242.585558575163,-37549.86377099074
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,4,2026-07-23,0,54,1,-11411.441862049582,-0.002113229974453626,0.0,0.0,-70203.89119161549,-21242.585558575163,-48961.30563304033
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,5,2026-07-27,0,108,1,-33060.601098989486,-0.0030611667684249523,0.0,0.0,-103264.49229060498,-21242.585558575163,-82021.9067320298
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,6,2026-08-07,0,89,1,-11983.586440698115,-0.0013464703865952938,0.0,0.0,-115248.07873130309,-21242.585558575163,-94005.49317272793
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,7,2026-08-11,0,82,1,-13343.491571447339,-0.0016272550696886999,0.0,0.0,-128591.57030275042,-21242.585558575163,-107348.98474417525
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,8,2026-08-14,0,81,1,-13008.229864786781,-0.0016059543042946645,0.0,0.0,-141599.8001675372,-21242.585558575163,-120357.21460896204
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,9,2026-07-14,1,108,1,-21242.585558575163,-0.001966906070238441,0.0,0.0,-162842.38572611238,-21242.585558575163,-141599.8001675372
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,10,2026-07-15,1,111,2,-25541.76888934909,-0.0023010602603017196,1.0,0.0,-188384.15461546148,-21242.585558575163,-167141.5690568863
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,11,2026-07-17,1,52,1,-12008.094881641648,-0.002309249015700317,0.0,0.0,-200392.24949710313,-21242.585558575163,-179149.66393852796
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,retail_marketable_default,12,2026-07-23,1,54,1,-11411.441862049582,-0.002113229974453626,0.0,0.0,-211803.6913591527,-21242.585558575163,-190561.10580057753
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,1,2026-07-14,0,107,1,-29877.145790921215,-0.0027922566159739454,0.0,0.0,-29877.145790921215,-29877.145790921215,0.0
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,2,2026-07-15,0,110,2,-7829.553305477053,-0.0007117775732251866,1.0,0.0,-37706.69909639827,-29877.145790921215,-7829.553305477053
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,3,2026-07-17,0,54,1,-11199.753033589328,-0.002074028339553579,0.0,0.0,-48906.45212998759,-29877.145790921215,-19029.306339066377
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,4,2026-07-23,0,52,1,-14035.930076598881,-0.002699217322422862,0.0,0.0,-62942.38220658647,-29877.145790921215,-33065.23641566526
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,5,2026-07-27,0,107,1,-23698.974279752412,-0.0022148574093226554,0.0,0.0,-86641.35648633889,-29877.145790921215,-56764.21069541767
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,6,2026-08-07,0,89,1,-20588.29047956418,-0.0023132910651195706,0.0,0.0,-107229.64696590307,-29877.145790921215,-77352.50117498185
phase27_feature_edge,F07_l1_mean_reversion_h3_q95,feature_edge_candidate,stressed_retail,7,2026-08-11,0,80,1,-12247.378021765502,-0.0015309222527206876,0.0,0.0,-119477.02498766857,-29877.145790921215,-89599.87919674735
