scenario_id,scope_id,scope_candidate_id,initial_capital_inr,fixed_notional_inr,max_concurrent_positions,cost_profile,cost_multiplier,extra_slippage_bps,input_event_rows,scheduled_event_rows,rejected_event_rows,rejected_same_symbol_overlap_rows,rejected_max_concurrent_rows,rejected_insufficient_cash_rows,candidate_rows,scheduled_candidate_rows,symbols,scheduled_symbols,observed_trade_dates,realized_net_pnl_inr,portfolio_return_pct,mechanical_one_date_annualized_portfolio_return_pct,annualized_return_is_robust_portfolio_claim,annualized_above_12pct_research_diagnostic,scheduled_notional_inr,notional_turnover_x_initial_capital,avg_open_notional_utilization,max_drawdown_inr,portfolio_claim_allowed,strategy_replay_allowed,promotion_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed,phase290_variant_id,adaptive_family_id,adaptive_family,primary_pressure_column,secondary_pressure_column,interaction_column,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,sparse_diagnostic_event_floor_met,robust_portfolio_event_floor_met,cost200_above12_sparse_diagnostic,robust_portfolio_floor_above12
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,100000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-50.48877226260816,-0.05048877226260816,-1.590396326272157,1,0,100000.0,1.0,0.9912280701754386,-50.48877226260816,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,100000.0,100000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-246.17443897574682,-0.2461744389757468,-7.754494827736025,1,0,100000.0,1.0,0.9210526315789473,-246.17443897574682,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_PRESSURE_SIGN_CONT_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,PRESSURE_SIGN_CONT,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-107.83835931303639,-0.10783835931303638,-3.396908318360646,1,0,100000.0,1.0,0.49122807017543857,-123.05796230934884,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,50000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-621.1089993701037,-0.6211089993701037,-19.564933480158267,1,0,300000.0,3.0,0.8903508771929824,-621.1089993701037,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,18,94,0,1,1,2,2,8,-215.67671862607278,-0.21567671862607277,-6.793816636721292,1,0,200000.0,2.0,0.9824561403508771,-246.11592461869768,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,100000.0,100000.0,2,cost200,2.0,0.0,114,6,108,33,75,0,1,1,2,2,8,-621.1089993701037,-0.6211089993701037,-19.564933480158267,1,0,300000.0,3.0,0.8903508771929824,-621.1089993701037,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,5,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,100000.0,50000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,-370.8657926264161,-0.3708657926264161,-11.682272467732108,1,0,100000.0,1.0,0.49122807017543857,-370.8657926264161,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,100000.0,50000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-210.18004952059061,-0.21018004952059063,-6.620671559898605,1,0,150000.0,1.5,0.9122807017543859,-210.18004952059061,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,100000.0,100000.0,1,cost200,2.0,0.0,114,2,112,21,91,0,1,1,2,2,8,-741.7315852528322,-0.7417315852528322,-23.364544935464217,1,0,200000.0,2.0,0.9824561403508771,-741.7315852528322,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,100000.0,100000.0,2,cost200,2.0,0.0,114,3,111,36,75,0,1,1,2,2,8,-210.18004952059061,-0.21018004952059063,-6.620671559898605,1,0,150000.0,1.5,0.9122807017543859,-210.18004952059061,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,8,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,100000.0,50000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-139.84011881307356,-0.13984011881307357,-4.404963742611818,1,0,50000.0,0.5,0.4956140350877193,-139.84011881307356,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,100000.0,50000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-84.1036403739651,-0.0841036403739651,-2.6492646717799007,1,0,100000.0,1.0,0.9210526315789473,-139.84011881307356,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,100000.0,100000.0,1,cost200,2.0,0.0,114,1,113,21,92,0,1,1,2,1,8,-279.6802376261471,-0.27968023762614713,-8.809927485223636,1,0,100000.0,1.0,0.9912280701754386,-279.6802376261471,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,100000.0,100000.0,2,cost200,2.0,0.0,114,2,112,24,88,0,1,1,2,2,8,-84.1036403739651,-0.0841036403739651,-2.6492646717799007,1,0,100000.0,1.0,0.9210526315789473,-139.84011881307356,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_ALL_INV_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,ALL,INV,10,114,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,100000.0,50000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-54.939206863442095,-0.05493920686344209,-1.730585016198426,1,0,50000.0,0.5,0.49375,-54.939206863442095,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,5,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,100000.0,50000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-109.81930664027539,-0.1098193066402754,-3.4593081591686747,1,0,100000.0,1.0,0.88125,-109.81930664027539,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,5,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,100000.0,100000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-109.87841372688419,-0.10987841372688419,-3.461170032396852,1,0,100000.0,1.0,0.9875,-109.87841372688419,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,5,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,100000.0,100000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-109.81930664027539,-0.1098193066402754,-3.4593081591686747,1,0,100000.0,1.0,0.88125,-109.81930664027539,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,5,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-47.62681475366837,-0.04762681475366837,-1.5002446647405536,1,0,50000.0,0.5,0.49375,-47.62681475366837,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,8,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,100000.0,50000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-95.1802073185386,-0.09518020731853861,-2.9981765305339665,1,0,100000.0,1.0,0.88125,-95.1802073185386,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,8,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-95.25362950733674,-0.09525362950733673,-3.0004893294811072,1,0,100000.0,1.0,0.9875,-95.25362950733674,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,8,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,100000.0,100000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-95.1802073185386,-0.09518020731853861,-2.9981765305339665,1,0,100000.0,1.0,0.88125,-95.1802073185386,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H8,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,8,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-43.505588581314726,-0.04350558858131473,-1.370426040311414,1,0,50000.0,0.5,0.49375,-43.505588581314726,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,10,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT50000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,100000.0,50000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-86.92968705666863,-0.08692968705666863,-2.738285142285062,1,0,100000.0,1.0,0.88125,-86.92968705666863,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,10,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-87.01117716262945,-0.08701117716262946,-2.740852080622828,1,0,100000.0,1.0,0.9875,-87.01117716262945,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,10,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10_CAP100000_NOT100000_CONC2_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,100000.0,100000.0,2,cost200,2.0,0.0,80,2,78,25,53,0,1,1,1,1,8,-86.92968705666863,-0.08692968705666863,-2.738285142285062,1,0,100000.0,1.0,0.88125,-86.92968705666863,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_ORIG_H10,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,ORIG,10,80,1,1,0,0,0,0,0,0
P271_P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5_CAP100000_NOT50000_CONC1_COST200,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,100000.0,50000.0,1,cost200,2.0,0.0,80,1,79,16,63,0,1,1,1,1,8,-54.939206863442095,-0.05493920686344209,-1.730585016198426,1,0,50000.0,0.5,0.49375,-54.939206863442095,1,0,0,0,0,P290_P290_PRESSURE_CONTINUATION_ADAPTIVE_P65_S55_I55_NOTWIDE_OPEN_PRESSURE_SIGN_CONT_H5,P290_PRESSURE_CONTINUATION_ADAPTIVE,pressure_continuation_adaptive,abs_consensus_imbalance,abs_beyond_l1_imbalance,pressure_interaction,NOTWIDE,OPEN,PRESSURE_SIGN_CONT,5,80,1,1,0,0,0,0,0,0
