phase290_variant_id,adaptive_family_id,adaptive_family,selection_rule,primary_pressure_column,secondary_pressure_column,interaction_column,primary_threshold_quantile,secondary_threshold_quantile,interaction_threshold_quantile,spread_state,market_bucket,side_mode,exit_horizon_ticks,selected_event_rows,symbols,trade_dates,uses_top5,uses_levels_2_to_5,l1_only_variant,uses_net_edge_as_live_mask,annualized_denominator,strategy_replay_allowed,paper_or_live_acceptance_allowed,deployable_profitability_claim_allowed
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,ORIG,8,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,ORIG,10,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,ORIG,13,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,INV,3,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,INV,5,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,INV,8,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,INV,10,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_ALL_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,ALL,INV,13,140,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,3,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,5,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,8,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,10,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,ORIG,13,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,INV,3,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,INV,5,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,INV,8,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,INV,10,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_OPEN_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,OPEN,INV,13,87,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,3,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,5,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,8,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,10,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,ORIG,13,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,3,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,5,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,8,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,10,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I40_NOTWIDE_NONOPEN_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.4,NOTWIDE,NONOPEN,INV,13,53,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,3,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,5,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,8,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,10,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,ORIG,13,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,INV,3,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,INV,5,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,INV,8,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,INV,10,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_ALL_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,ALL,INV,13,163,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,3,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,5,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,8,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,10,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,ORIG,13,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,3,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,5,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,8,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,10,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_OPEN_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,OPEN,INV,13,78,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,ORIG,3,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,ORIG,5,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,ORIG,8,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_ORIG_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,ORIG,10,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_ORIG_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,ORIG,13,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_INV_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,INV,3,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_INV_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,INV,5,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_INV_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,INV,8,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_INV_H10,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,INV,10,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_ANYSPREAD_NONOPEN_INV_H13,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,ANYSPREAD,NONOPEN,INV,13,85,3,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_TIGHT_ALL_ORIG_H3,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,TIGHT,ALL,ORIG,3,49,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_TIGHT_ALL_ORIG_H5,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,TIGHT,ALL,ORIG,5,49,2,8,1,1,0,0,fixed_initial_capital,0,0,0
P290_P290_LIQUIDITY_VACUUM_ADAPTIVE_P45_S45_I55_TIGHT_ALL_ORIG_H8,P290_LIQUIDITY_VACUUM_ADAPTIVE,liquidity_vacuum_adaptive,withdrawal-dominant vacuum with depth-slope interaction,liquidity_vacuum_pressure,depth_slope_pressure,withdraw_replenish_ratio,0.45,0.45,0.55,TIGHT,ALL,ORIG,8,49,2,8,1,1,0,0,fixed_initial_capital,0,0,0
